1.6551	370.6	1.2733	224.85	243.4	318.08	1.4348	1.6233	0.94091	200.44	1.3352	1.3553	1.3204	430.53	1.1917	0.74352	231.75	290.76	545.16	0.89484	264.06	1.2197	294.32	1.1616	255.66	1.3919	0.99317	1.5009	1.6769	238.73	368.66	420.59	1.4454	1.5743	2.2893	458.92	253.74	303.63	1.2129	1.9777	0.86073	335.57	1.6153	0.87919	484.11	0.87726	400.36	1.3488	1.9903	235.27
1.475	297.6	204.44	325.98	1.4397	0.93936	152.55	1.6507	150.68	1.4565	219.76	382.8	1.047	1.2095	1.0908	362.96	1.1682	2.0593	378.98	1.0208	1.1648	1.354	194.52	345.53	297.44	1.6359	235.07	0.90336	1.3187	1.2398	1.3086	1.0694	256.53	285.71	0.63439	326.91	1.5491	505.82	186.34	1.1623	1.2685	254.37	1.0666	0.69742	333.36	1.1759	1.2816	1.3748	1.3699	344.26
90.232	153.9	130.87	48.849	1.7346	190.83	103.88	1.3787	138.72	1.3902	1.0058	1.7171	143.86	1.2793	1.0612	0.76139	0.98624	1.211	132.94	152	112.37	117	161.62	1.5662	98.91	120.77	1.5072	1.991	1.0874	116.07	126.74	152.65	158.64	171.8	126.41	1.5491	135.53	115.02	1.5112	1.4765	1.3324	1.4548	135.88	2.2168	207.91	104.13	147.46	1.4342	1.234	99.318
72.157	43.598	83.825	47.822	85.422	68.613	86.126	58.888	1.4409	1.0678	39.859	1.3922	71.845	0.77972	62.391	44.545	46.886	65.824	41.024	1.6482	1.1947	66.019	1.0322	0.86047	0.9965	76.752	71.24	62.635	1.2679	65.69	56.378	1.6093	1.4366	1.4576	1.4764	1.8267	1.0934	1.2222	2.3252	1.9929	84.667	2.1925	1.6919	55.245	1.3974	0.89185	1.4497	1.4721	85.475	1.8046
1.9452	148.24	1.5072	170.46	86.194	2.5833	190.62	197.63	141.8	1.4047	88.183	144.34	96.664	0.82961	1.3047	63.787	74.67	2.0033	1.8428	1.4783	1.4171	109.87	1.9913	2.0121	174.51	134.33	150.06	170.96	109.38	96.921	1.9164	1.501	1.2642	134.59	136.57	1.0762	146.32	1.4568	77.939	135.21	166.44	1.643	1.3614	117.68	1.5507	113.64	211.76	123.27	1.4709	1.2527
1.6319	235.15	1.7245	241.4	296.63	1.6911	1.8453	1.0694	204.46	282.91	301.23	325.8	1.9413	1.2392	216.82	195.76	1.0664	445.07	318.95	1.795	1.2629	260.52	2.2479	228.81	1.292	172.47	217.86	1.5388	264.76	313.84	1.1952	1.3558	1.6701	1.2494	257.15	216.06	1.4699	0.95335	1.6814	1.2817	1.7639	466.8	1.4825	92.996	216.25	1.6568	1.64	1.6747	302.97	1.1735
1.3437	1.5027	1.208	97.582	81.397	72.706	88.462	101.23	1.2114	2.3244	1.5116	96.178	1.1631	99.765	93.215	0.93072	102.55	111.14	1.4697	1.4349	111.47	1.0591	69.216	1.6469	100.74	1.8524	1.0577	1.6336	71.753	1.3657	68.717	50.308	1.0417	1.3637	1.948	0.92057	1.3916	0.98611	1.8461	1.5678	1.9417	73.033	104.92	1.2619	84.753	66.113	107.27	89.036	55.12	1.2937
1.7154	2.028	1.1551	22.652	0.9229	33.329	32.692	22.541	25.307	1.7989	1.7118	2.1922	1.8107	33.714	34.234	48.662	2.1637	29.08	2.6158	1.7775	1.5394	1.3718	30.195	2.1111	29.49	30.265	1.3457	1.5206	38.827	1.3889	33.494	1.316	1.4103	1.1545	33.99	29.964	1.0009	1.8652	21.518	17.945	29.008	29.654	1.0999	2.3409	19.591	29.701	45.11	2.0028	15.194	1.2507
252.63	0.93577	200.17	283.29	1.681	255.79	200.86	1.582	374.77	1.874	252.45	247.44	376.14	1.3766	331.41	325.2	334.48	1.6755	294.8	1.3024	266.41	0.85624	1.5041	142.04	295.77	1.8017	398.05	242.9	0.82125	1.5991	343.59	1.613	296.28	213.09	191.84	1.6042	344.74	386.5	404.71	1.0194	1.2146	1.2628	333.05	288.23	0.86601	237.43	228.59	1.49	1.8662	1.4141
1.0749	2.3589	66.912	43.778	29.551	49.987	27.287	65.017	1.2417	1.2076	34.222	1.021	54.966	1.6909	51.664	44.419	30.905	1.8928	42.538	87.191	62.154	47.637	72.819	1.2294	44.348	44.894	34.423	1.2396	1.3023	31.858	62.11	43.64	61.624	2.0345	36.873	41.056	1.599	1.581	1.3015	0.99966	36.741	1.6533	35.722	50.541	39.689	46.63	50.24	1.7575	65.148	32.027
1.5869	186.25	1.5822	290.55	114.5	94.926	103.79	1.644	132.29	1.1894	1.7019	173.16	214.1	140.41	0.78791	176.64	272.88	1.7161	214.05	1.412	1.5361	2.0644	225.73	1.2044	1.115	242.31	0.69181	1.7023	1.3815	158.37	1.3962	0.99781	1.2923	112.26	188.7	1.5336	1.5389	210.91	0.77045	1.1132	1.372	1.7534	1.0079	1.0286	1.2993	1.0006	1.5843	167.36	168.75	136.29
1.806	1.2444	31.704	44.138	1.5572	1.0047	1.4899	1.3069	41.538	1.2061	36.701	1.4028	1.1804	0.89829	59.14	1.0742	1.3401	2.0188	45.784	42.477	49.328	30.545	1.0364	45.731	24.037	1.003	1.4019	1.2452	67.467	39.72	35.258	19.226	63.605	1.555	1.9786	1.1036	45.208	38.386	1.215	1.4448	1.5826	1.0227	1.6371	48.724	0.73359	1.1618	56.459	52.474	1.1643	1.5487
2.1207	71.146	99.029	126.9	1.6915	85.496	1.2099	75.818	97.375	79.816	0.83493	1.2572	104.2	2.0113	130.34	1.1076	122.13	95.123	135.97	92.45	1.4722	91.056	85.128	71.571	1.3484	1.2245	35.081	95.509	1.7026	95.255	1.1404	141.69	1.2242	1.2803	0.9889	1.3972	1.0365	1.4118	87.971	1.356	55.458	1.3211	0.95267	69.116	115.69	1.4903	54.643	0.94449	109.83	1.5839
1.182	1.2426	43.451	30.467	1.6935	42.151	1.4134	43.658	55.499	2.3304	69.578	49.991	42.248	1.8207	32.342	0.88523	19.742	49.918	0.88636	1.6325	1.6956	1.5521	1.6907	1.1152	1.5938	27.639	1.5575	1.2755	42.875	1.292	1.1855	47.156	1.9437	41.572	34.95	1.7343	1.4547	38.794	1.1957	48.183	1.8055	26.518	1.2122	35.097	44.952	64.423	1.1235	2.0177	64.075	1.157
1.6771	1.1382	1.4017	22.494	19.219	24.926	25.779	13.508	29.17	2.8245	0.99793	1.5937	0.94011	24.879	1.3008	12.478	1.5021	26.58	1.0799	1.3824	1.7982	20.697	1.6494	1.9338	1.3301	16.496	0.90761	1.1843	1.6926	1.1494	18.041	1.9083	23.831	1.3219	29.251	1.2756	1.1729	0.98828	37.355	1.0884	17.287	1.3628	16.237	1.6133	11.345	1.7474	1.1993	20.455	17.669	31.169
180.83	2.0559	211.39	1.7816	0.98736	1.229	195.77	1.4448	1.0223	1.0239	1.3884	0.94856	1.8816	155.49	1.9459	1.5791	207.35	187.61	1.1114	196.18	186.65	1.9823	1.674	140.18	75.277	223.38	1.3532	1.5359	1.529	1.7475	1.1525	1.4912	1.6327	172.43	0.78118	254.6	119.08	1.2949	0.85701	0.75946	1.4667	1.4201	1.3827	166.08	1.3115	1.3333	2.0023	1.6458	165.81	1.9816
1.5168	57.967	1.0909	1.8085	68.131	95.575	70.1	81.498	97.218	1.4516	1.3077	1.8131	1.3207	1.3855	1.2976	1.1368	99.939	1.3437	90.982	1.6601	1.696	99.147	1.2278	85.789	53.932	65.988	1.4961	1.0752	1.3627	92.011	60.121	90.142	1.2904	1.237	1.0376	1.1151	88.075	53.396	129.05	2.0804	1.6571	97.582	97.781	74.539	59.416	1.0565	1.4859	74.169	108.73	1.04
1.2617	1.4106	25.411	17.174	22.459	11.564	1.2479	1.6307	20.937	22.448	1.4663	16.046	1.7614	0.94927	0.9552	10.507	17.15	1.3175	15.497	30.936	22.87	22.523	23.743	1.2304	1.039	11.544	1.6205	17.364	1.3259	1.0014	0.90744	21.682	1.6288	1.5511	13.237	21.465	1.4154	21.269	1.5816	1.4069	1.2152	0.76422	1.8734	18.355	17.496	18.038	1.3339	1.1704	1.7293	20.882
1.384	1.0443	1.4295	82.443	93.125	2.1082	1.0192	90.89	169.47	158.45	1.2271	46.652	0.77797	118.5	1.4894	145.88	1.1283	1.8783	175.6	95.904	108.59	1.7568	0.8281	1.6835	1.4031	1.5027	0.80836	0.85326	1.3814	74.784	1.1132	117.75	1.3265	93.64	100.89	81.587	93.28	1.3126	1.6838	1.3699	113.14	72.177	1.3019	90.309	92.907	108.02	184.21	1.3099	0.94361	1.7152
398.42	277.56	1.214	1.3797	516.96	179.51	260.98	1.0566	1.2555	1.2126	307.27	1.4263	1.6585	0.99219	396.43	355.92	314.28	1.2019	174.27	240.31	320.91	181.59	1.6132	392.9	0.69294	1.1922	1.2013	1.8132	1.4108	244.7	0.88472	308.19	1.6877	1.1551	1.3874	1.5434	1.6232	363.9	401.81	1.0772	340.8	232.3	1.9339	310.49	343.94	0.83356	244.4	1.3114	248.42	1.0722
1.4567	1.2657	52.336	140.58	1.4028	1.204	76.536	1.133	1.1513	152.44	159.41	108.99	96.509	99.17	122.75	109.23	1.2703	92.454	1.1599	121.2	159.54	91.224	103.09	140.06	95.089	106.58	90.635	1.3208	191.54	0.75007	185.54	1.4887	88.639	1.4147	1.1988	0.92476	1.4297	1.4794	94.648	107.67	95.12	98.864	0.96163	129.46	0.92926	80.694	73.611	117.32	1.2542	1.7262
34.301	43.579	57.313	20.45	0.99994	0.9462	35.128	36.204	23.031	1.92	1.338	2.3086	38.175	1.5256	1.956	1.5338	1.0113	55.449	1.7134	28.811	48.034	1.5753	1.288	1.1841	1.397	48.984	1.4672	44.287	43.136	58.181	1.6199	37.695	0.72331	39.735	1.9077	70.008	34.295	1.5581	1.1112	2.0881	52.846	48.025	19.895	1.5515	1.1668	31.409	47.261	0.68125	0.99743	81.375
25.784	1.6997	29.59	30.969	30.301	25.677	32.568	19.109	1.8785	1.3949	1.6068	25.607	34.822	1.6781	13.907	1.1491	23.276	2.3712	20.95	1.6975	34.067	18.07	1.7397	19.759	1.5596	41.557	1.4594	24.537	38.044	1.9636	1.617	24.493	1.1576	1.7169	1.9736	2.1663	39.497	1.4212	1.2441	17.977	28.062	1.084	15.914	21.543	18.403	1.46	2.5662	1.315	1.0637	0.97268
