1.3518	0.50993	1.2981	1.3798	0.51518	0.25943	1.5035	1.2867	0.40483	0.64075	0.73021	1.621	1.5999	0.50148	1.3698	0.1154	0.96209	1.378	1.5199	1.2063	1.2975	1.437	1.2706	0.64971	0.56793	0.42532	1.4582	0.17757	1.3873	1.2771	0.31376	0.12708	0.2908	0.54164	1.3656	1.3795	0.7677	1.2637	0.29888	1.4909	0.59254	1.1918	1.3479	0.36528	1.4288	1.5588	0.2852	0.7288	1.2734	1.3074	0.49908	1.5325	0.25367	0.31506	0.33043	0.054528	0.30867	1.5788	1.4323	0.54835	1.3218	0.26318	0.50487	0.52249	0.13289	0.67989	0.14787	0.72902	0.28022	0.62792	1.3805	1.4154	1.3014	0.35613	0.049577	0.53181	0.10834	0.88968	0.28348	1.3533
1.3392	1.5175	0.14929	1.4556	1.3446	1.3475	0.44689	1.4064	1.5155	0.39162	1.5438	1.4207	1.2905	0.3198	0.87903	1.3237	1.2155	1.298	1.3119	1.5948	1.3956	1.3712	1.4561	1.4633	1.3333	1.2708	0.5189	1.5505	0.5659	0.42351	0.12666	0.65223	0.4915	1.4234	0.33166	1.4231	1.3729	0.58658	1.391	1.3146	0.27928	0.34753	1.5302	0.40012	1.4154	1.5146	0.56723	0.81133	1.3585	1.3081	0.81176	1.3761	1.3618	1.5843	0.65271	1.3331	1.3729	0.16682	0.28202	0.78843	0.6595	1.351	0.23398	1.4246	1.5433	0.20096	1.5461	0.48268	0.56135	1.3534	0.35587	1.2058	0.60966	0.14749	1.2606	1.3736	1.5765	1.3817	0.5081	1.2937
0.68506	1.47	0.38061	0.57972	0.5928	0.80779	0.39882	0.26975	0.35979	1.7636	1.5275	1.434	1.6688	0.26795	0.29825	0.31024	1.515	1.3391	0.5436	0.28653	2.1949	1.776	1.3313	1.4394	0.17178	0.11082	0.31121	0.63296	1.5243	1.6452	1.7188	0.65179	0.60575	1.5643	1.505	0.41267	1.7397	1.4907	1.681	1.4717	0.66258	1.6723	0.36317	0.46829	1.6477	0.81612	0.21059	0.19157	1.3959	0.35716	0.47793	1.4614	0.55415	0.41614	1.4273	1.6238	0.32022	1.5457	0.68765	1.6521	1.4265	0.3792	0.29923	0.51556	0.40758	0.52101	1.4768	0.52322	1.5977	0.32459	1.5589	1.4429	1.4769	0.31366	1.6796	1.8584	1.4705	0.39345	1.6239	1.4526
1.3849	0.32511	1.6237	0.94255	0.15483	0.39604	0.4467	0.64355	0.36008	0.47211	0.084032	0.60915	1.2536	0.16975	1.2612	1.3615	1.3494	1.3718	0.30139	1.2591	0.25176	0.42959	1.3413	1.3627	0.37969	1.2841	0.5967	1.3816	1.4229	1.3584	1.2862	0.66773	0.48067	0.31646	0.53169	0.49929	1.2296	1.4243	0.031556	1.287	0.14472	1.334	0.3595	0.1571	0.4508	0.26068	1.5023	1.2296	0.71987	1.262	0.45261	1.4078	1.2005	0.65443	0.68423	0.27703	0.39859	1.4276	0.64504	0.27578	0.64788	0.39777	1.4055	0.67475	1.2548	0.76064	1.3432	1.3698	1.2586	1.3139	1.5323	0.22653	0.65064	1.5048	0.22675	0.36783	0.68381	1.3814	0.40698	1.4469
1.4056	1.3557	1.4753	0.25557	0.41097	0.7735	0.38144	1.0422	1.4898	1.3833	1.3458	0.60113	0.46406	0.45288	0.27328	1.3527	0.35363	1.364	0.45298	1.3372	1.2265	1.5559	1.251	0.82482	0.81486	1.3449	0.18627	0.31157	0.14742	0.68445	1.2923	1.3616	0.38993	1.6666	1.4202	0.98255	1.5834	0.20144	1.3566	0.57602	0.40916	1.2983	0.64595	0.46156	0.095544	1.2629	0.33444	1.3638	0.325	0.50981	1.3949	0.12366	0.45456	0.27751	1.3365	0.55735	1.3131	1.3119	0.30301	1.3331	0.54544	1.3258	0.6168	1.2725	1.3625	0.62545	1.3289	1.2452	1.3956	1.327	0.26427	0.24498	1.4393	0.028144	0.7787	0.31353	0.76894	0.40177	1.498	1.5083
1.4199	0.84649	0.27348	1.5024	1.4395	0.64405	0.75249	1.622	0.40158	0.63874	1.4908	1.5079	1.4149	0.37531	1.378	1.3782	1.4353	0.17355	1.5031	0.26519	1.5506	1.4051	1.5837	0.60057	0.65028	0.58479	1.3184	1.4881	1.5103	0.70042	1.4292	1.5712	0.73707	0.45971	0.39644	0.44557	1.587	1.4426	0.26534	1.6388	0.60067	1.402	0.051837	0.19111	0.064028	0.18778	0.29022	0.54592	1.3992	1.5543	1.3571	1.6494	0.85038	0.13716	0.41328	0.45035	0.28557	1.7019	0.42959	1.4762	0.75343	0.10963	1.2923	0.50686	1.9248	0.50256	1.5361	1.3844	0.43539	0.25488	0.68274	1.3013	1.3506	0.36398	1.3725	1.4645	0.51395	1.3711	1.6884	1.4796
0.30534	0.082716	0.47594	1.5052	0.04619	1.4031	1.3919	0.85013	1.3734	0.35614	0.44245	0.22214	0.23371	0.53663	1.5409	0.67162	1.9164	0.35964	0.41782	0.44474	0.11862	1.9084	1.2462	1.5133	1.4404	1.4296	1.5309	0.34168	0.90989	1.5543	0.16874	0.50223	1.3863	0.40061	0.085767	1.5501	1.4627	0.57025	0.41368	1.3295	0.24475	0.25038	0.94938	0.34396	0.51844	1.6309	1.5719	1.3446	0.45033	0.34474	0.90457	1.4305	1.5043	0.75787	1.3789	0.41671	1.4801	1.4183	0.55928	0.2254	1.3909	1.3328	1.3608	0.31495	1.3496	1.3492	1.3722	0.80096	1.5238	0.58217	0.24408	0.9657	1.3739	0.26473	0.98888	0.27131	0.62398	0.30224	1.3464	0.86705
1.4476	0.43297	1.4558	1.4068	0.31533	1.2765	1.2753	1.2927	0.81841	0.76474	1.001	1.5128	1.4321	0.29627	0.94647	1.2298	1.3014	1.3317	0.54448	1.3471	0.41976	0.29743	1.3204	0.33336	0.2533	1.2961	1.3301	0.46182	1.3173	1.4399	0.17448	1.366	1.2289	1.3217	0.47831	0.5288	1.4305	0.26476	1.2774	0.34218	1.4337	1.2411	1.5793	0.95075	0.51098	1.3325	0.40702	0.17265	0.29204	0.81479	0.53457	1.2218	0.34342	0.48079	0.50756	0.29643	0.18617	0.42458	0.36593	1.1977	1.288	0.26937	0.20051	0.43128	0.44982	0.89366	1.5256	1.414	0.068028	1.455	1.2714	0.94214	0.56189	1.2575	1.4953	0.24032	0.19767	0.22872	1.4038	1.3993
0.31254	1.2367	1.4208	1.3197	1.2584	0.2011	1.2246	0.27566	1.3432	1.2129	0.14133	1.2698	1.3326	1.2179	0.42515	1.2807	0.75571	0.41815	1.2921	1.366	1.3434	0.77148	0.36635	1.351	0.81097	0.23319	0.4973	0.73338	0.29786	1.2106	0.3272	1.3137	1.3184	0.41279	1.1688	0.85201	1.2538	0.48601	1.2719	1.2439	1.2002	0.35775	0.69803	0.27247	1.2284	0.43159	1.2052	1.2398	1.2971	1.3567	1.3199	0.67338	1.3222	1.4052	1.3356	1.2452	0.68317	0.25711	0.77126	1.2035	0.62134	0.61857	1.1715	1.3744	1.2371	0.35926	1.3144	1.3115	1.2253	0.55148	1.2751	1.3962	0.24694	0.62933	0.3253	0.207	0.38425	1.3457	1.3585	0.82725
1.3741	1.3445	0.43579	1.416	1.3537	0.38955	0.53845	0.13366	0.45941	0.40829	1.2019	1.3604	0.11674	1.3228	1.5423	0.091836	0.60487	0.095002	0.6442	1.3173	1.3854	1.3011	0.64865	0.56995	0.43087	1.3644	0.49688	1.465	1.376	1.3414	1.4894	1.3015	1.2688	0.60851	0.055644	0.38318	0.29107	1.3824	0.13763	0.4386	1.3518	1.2811	0.50874	0.068317	1.3662	0.26708	0.4172	0.26194	0.60454	0.39907	1.516	1.6489	0.23064	0.15046	0.40062	1.2882	0.29781	0.58432	1.3108	0.52549	0.25868	1.228	1.3641	1.3194	1.538	1.2872	0.21692	0.79003	1.5364	0.69856	1.4811	1.3034	0.21658	1.3565	1.4196	0.88289	0.55081	0.53503	1.2425	0.66956
